id,restaurant_id,rating,review_type,author_display,content_display,created_at
196,181,2,dummy,더미 사용자,[더미 리뷰] 기대보다는 아쉬웠지만 이용은 가능했습니다.,2026-07-30T11:40:10.134419
197,181,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
198,181,5,dummy,더미 사용자,[더미 리뷰] 혜택도 이용하기 좋고 매장 분위기도 만족스러웠어요.,2026-07-30T11:40:10.134419
199,181,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
200,181,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
201,181,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
202,182,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
203,182,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
204,182,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
205,182,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
206,182,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
207,182,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
208,184,5,dummy,더미 사용자,[더미 리뷰] 혜택도 이용하기 좋고 매장 분위기도 만족스러웠어요.,2026-07-30T11:40:10.134419
209,184,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
210,184,2,dummy,더미 사용자,[더미 리뷰] 기대보다는 아쉬웠지만 이용은 가능했습니다.,2026-07-30T11:40:10.134419
211,184,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
212,186,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
213,186,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
214,186,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
215,186,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
216,186,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
217,186,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
27,187,5,user_review,익명 사용자,[실제 리뷰 내용 비공개],2026-07-29T20:17:26.084541
28,187,5,user_review,익명 사용자,[실제 리뷰 내용 비공개],2026-07-29T20:17:29.034592
218,187,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
219,187,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
220,187,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
221,187,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
222,187,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
223,187,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
224,188,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
225,188,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
226,188,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
227,188,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
228,188,5,dummy,더미 사용자,[더미 리뷰] 혜택도 이용하기 좋고 매장 분위기도 만족스러웠어요.,2026-07-30T11:40:10.134419
229,189,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
230,189,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
231,189,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
232,189,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
233,193,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
234,193,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
235,193,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
236,193,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
237,193,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
238,193,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
239,193,5,dummy,더미 사용자,[더미 리뷰] 혜택도 이용하기 좋고 매장 분위기도 만족스러웠어요.,2026-07-30T11:40:10.134419
240,197,2,dummy,더미 사용자,[더미 리뷰] 기대보다는 아쉬웠지만 이용은 가능했습니다.,2026-07-30T11:40:10.134419
241,197,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
242,197,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
243,197,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
244,197,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
245,197,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
246,197,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
247,197,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
248,199,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
249,199,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
250,199,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
251,199,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
252,199,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
253,201,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
254,201,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
255,201,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
256,201,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
257,201,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
258,201,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
259,201,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
260,202,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
261,202,5,dummy,더미 사용자,[더미 리뷰] 혜택도 이용하기 좋고 매장 분위기도 만족스러웠어요.,2026-07-30T11:40:10.134419
262,202,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
263,202,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
264,203,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
265,203,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
266,203,2,dummy,더미 사용자,[더미 리뷰] 혜택은 확인했지만 조금 아쉬운 점이 있었어요.,2026-07-30T11:40:10.134419
267,204,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
268,204,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
269,204,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
270,205,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
271,205,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
272,205,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
273,205,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
274,205,3,dummy,더미 사용자,[더미 리뷰] 무난하게 이용하기 좋았어요. 다음에는 다른 메뉴도 먹어보려 해요.,2026-07-30T11:40:10.134419
275,209,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
276,209,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
277,209,5,dummy,더미 사용자,[더미 리뷰] 혜택도 이용하기 좋고 매장 분위기도 만족스러웠어요.,2026-07-30T11:40:10.134419
278,209,5,dummy,더미 사용자,[더미 리뷰] 재방문하고 싶은 곳이에요. 음식과 서비스가 모두 좋았습니다.,2026-07-30T11:40:10.134419
279,209,4,dummy,더미 사용자,[더미 리뷰] 전체적으로 만족스러웠어요. 다음에도 이용할 것 같아요.,2026-07-30T11:40:10.134419
280,209,3,dummy,더미 사용자,[더미 리뷰] 보통 정도로 만족했습니다. 위치는 편리했어요.,2026-07-30T11:40:10.134419
281,209,4,dummy,더미 사용자,[더미 리뷰] 메뉴가 괜찮고 제휴 혜택도 알차게 느껴졌습니다.,2026-07-30T11:40:10.134419
